file	key	original	translation	status	context	entities	tone
Scenarios/Metropolis_Bridges/text_english.csv	briefing_trigger_498_text	Drawbridge is up. Good work!			місія «[4] Burning Bridges» (Metropolis_Bridges); 12.senior	drawbridge	excited|briefing
Scenarios/Metropolis_Bridges/text_english.csv	briefing_trigger_499_text	One less bridge for the Bugs to use.			місія «[4] Burning Bridges» (Metropolis_Bridges); 12.senior	bug	briefing
Scenarios/Metropolis_Bridges/text_english.csv	briefing_trigger_410_text	That's the Bugs cut off from the drawbridges. Now to kick the rest of 'em back into the Ganda.			місія «[4] Burning Bridges» (Metropolis_Bridges); 12.senior	bug|drawbridge|ganda	briefing|rude
Scenarios/Metropolis_Bridges/text_english.csv	briefing_trigger_500_text	Save some for us -- we're packing up and heading to you.			місія «[4] Burning Bridges» (Metropolis_Bridges); 11.cop	-	briefing|excited
Scenarios/Metropolis_Bridges/text_english.csv	briefing_trigger_327_text	We've pushed across the first bridge, Keys. We'll close up shop behind us to ease the attacks on your end.			місія «[4] Burning Bridges» (Metropolis_Bridges); 12.senior	keys	briefing
Scenarios/Metropolis_Bridges/text_english.csv	briefing_trigger_72_text	Let's keep raising the bridges all along the canal, troopers.			місія «[4] Burning Bridges» (Metropolis_Bridges); 12.senior	drawbridge	command|briefing
Scenarios/Metropolis_Bridges/text_english.csv	briefing_trigger_413_text	Bug nests burned. Now to raise the remaining drawbridges and keep it that way.			місія «[4] Burning Bridges» (Metropolis_Bridges); 12.senior	bug|drawbridge|nest|bug_nest	briefing|command
Scenarios/Metropolis_Bridges/text_english.csv	briefing_trigger_60_text	Won't be much use closing the island if we leave Bug Hives lying around. Let's clear them out!			місія «[4] Burning Bridges» (Metropolis_Bridges); 12.senior	hive|bug|cleared	command|briefing
Scenarios/Metropolis_Bridges/text_english.csv	briefing_trigger_342_text	Plasma Bug in the AO! We'll catch hell trying to fight under its bombardment.			місія «[4] Burning Bridges» (Metropolis_Bridges); 12.senior	plasma_bug|plasma|bug	urgent|briefing
Scenarios/Metropolis_Bridges/text_english.csv	briefing_trigger_350_text	Bring up the Cyclones. The M.I.'s newest toy will be able to rush its position with ease!			місія «[4] Burning Bridges» (Metropolis_Bridges); 12.senior	m_i|cyclone	command|excited
Scenarios/Metropolis_Bridges/text_english.csv	briefing_trigger_599_text	Ha! Now that's a weapon!			місія «[4] Burning Bridges» (Metropolis_Bridges); 12.senior	-	excited
Scenarios/Metropolis_Bridges/text_english.csv	briefing_trigger_600_text	Wavebreaker online!			місія «[4] Burning Bridges» (Metropolis_Bridges); 12.senior	wavebreaker	technical|excited
Scenarios/Metropolis_Bridges/text_english.csv	briefing_trigger_601_text	All Wavebreaker batteries set. Better get runnin', Bugs!			місія «[4] Burning Bridges» (Metropolis_Bridges); 12.senior	wavebreaker|bug	threat|sarcasm|excited
Scenarios/Metropolis_Bridges/text_english.csv	briefing_trigger_271_text	It's about time we turn the tide of this thing. Get a couple Wavebreaker batteries up and really show the Bugs who they're messing with!			місія «[4] Burning Bridges» (Metropolis_Bridges); 12.senior	wavebreaker|bug	command|excited
Scenarios/Metropolis_Bridges/text_english.csv	briefing_trigger_82_text	Of course... the last bridge has no damn power! It'll need rebooting from the nearby power station.			місія «[4] Burning Bridges» (Metropolis_Bridges); 12.senior	-	sarcasm|rude|technical
Scenarios/Metropolis_Bridges/text_english.csv	briefing_trigger_115_text	Bombs planted -- everyone off the bridge!			місія «[4] Burning Bridges» (Metropolis_Bridges); 12.senior	-	urgent|command
Scenarios/Metropolis_Bridges/text_english.csv	briefing_trigger_469_text	Sorry, Bugs. This island is closed to ugly suckers -- find some place else to stay!			місія «[4] Burning Bridges» (Metropolis_Bridges); 12.senior	bug	sarcasm|joke|rude
Scenarios/Metropolis_Bridges/text_english.csv	briefing_trigger_90_text	The sector is secured. Now, time to finish the job our flyboys left behind.			місія «[4] Burning Bridges» (Metropolis_Bridges); 12.senior	-	briefing|command
Scenarios/Metropolis_Bridges/text_english.csv	briefing_trigger_92_text	Bring up the techs -- we're blowing this damn bridge to hell ourselves!			місія «[4] Burning Bridges» (Metropolis_Bridges); 12.senior	-	command|rude|excited
Scenarios/Metropolis_Bridges/text_english.csv	briefing_trigger_418_text	Plasma Bugs! We shouldn't be hanging around in their range anyway -- just get the explosives down!			місія «[4] Burning Bridges» (Metropolis_Bridges); 12.senior	plasma_bug|plasma|range|bug	urgent|command
Scenarios/Metropolis_Bridges/text_english.csv	briefing_trigger_470_text	Argh... there it is again... Do Fed Intel ever teach you how to get used to this?			місія «[4] Burning Bridges» (Metropolis_Bridges); 13.cop_vision	federation|fed_intel	sarcasm|joke
Scenarios/Metropolis_Bridges/text_english.csv	briefing_trigger_471_text	You better not be in my head, Keys!			місія «[4] Burning Bridges» (Metropolis_Bridges); 12.senior	keys	threat|rude
Scenarios/Metropolis_Bridges/text_english.csv	briefing_trigger_472_text	It's worse than whatever you've got bouncing around in there, Major. Something nasty is lurking in that plant...			місія «[4] Burning Bridges» (Metropolis_Bridges); 13.cop_vision	-	threat|sarcasm
Scenarios/Metropolis_Bridges/text_english.csv	briefing_trigger_602_text	Then I s'pose I should introduce myself properly...			місія «[4] Burning Bridges» (Metropolis_Bridges); 12.senior	-	-
Scenarios/Metropolis_Bridges/text_english.csv	briefing_trigger_476_text	Come on out you ugly son of a--!			місія «[4] Burning Bridges» (Metropolis_Bridges); 12.senior	-	rude|threat
Scenarios/Metropolis_Bridges/text_english.csv	briefing_trigger_477_text	--whoa! Whatever stink-hole the Bugs dredged you up from, you took half of it with you!			місія «[4] Burning Bridges» (Metropolis_Bridges); 12.senior	bug	joke|rude|sarcasm
Scenarios/Metropolis_Bridges/text_english.csv	briefing_trigger_572_text	Don’t let those stinkin' Bugs bully us back! Get some turrets down and show 'em proper firepower!			місія «[4] Burning Bridges» (Metropolis_Bridges); 12.senior	bug|turret	command|urgent|rude
Scenarios/Metropolis_Bridges/text_english.csv	speech_trigger_38	Capture to raise bridge			місія «[4] Burning Bridges» (Metropolis_Bridges); TRIGGER TEXTS	-	command|technical
Scenarios/Metropolis_Bridges/text_english.csv	speech_trigger_37	Capture to raise bridge			місія «[4] Burning Bridges» (Metropolis_Bridges); TRIGGER TEXTS	-	command|technical
Scenarios/Metropolis_Bridges/text_english.csv	speech_trigger_257	Capture to raise bridge			місія «[4] Burning Bridges» (Metropolis_Bridges); TRIGGER TEXTS	-	command
Scenarios/Metropolis_Bridges/text_english.csv	speech_trigger_83	Power Terminal			місія «[4] Burning Bridges» (Metropolis_Bridges); TRIGGER TEXTS	terminal	-
Scenarios/Metropolis_Bridges/text_english.csv	speech_trigger_106	Construct			місія «[4] Burning Bridges» (Metropolis_Bridges); TRIGGER TEXTS	-	command
Scenarios/Metropolis_Bridges/text_english.csv	speech_trigger_108	Construct			місія «[4] Burning Bridges» (Metropolis_Bridges); TRIGGER TEXTS	-	command
Scenarios/Metropolis_Bridges/text_english.csv	speech_trigger_152	Blockade			місія «[4] Burning Bridges» (Metropolis_Bridges); TRIGGER TEXTS	-	-
Scenarios/Metropolis_Bridges/text_english.csv	speech_trigger_260	Construct			місія «[4] Burning Bridges» (Metropolis_Bridges); TRIGGER TEXTS	-	command
Scenarios/Metropolis_Bridges/text_english.csv	speech_trigger_269	Construct			місія «[4] Burning Bridges» (Metropolis_Bridges); TRIGGER TEXTS	-	command
Scenarios/Metropolis_Bridges/text_english.csv	speech_trigger_270	Construct			місія «[4] Burning Bridges» (Metropolis_Bridges); TRIGGER TEXTS	-	command
Scenarios/Metropolis_Bridges/text_english.csv	speech_trigger_360	Kill with M7 Cyclone			місія «[4] Burning Bridges» (Metropolis_Bridges); TRIGGER TEXTS	m7_cyclone|cyclone	command
Scenarios/Metropolis_Bridges/text_english.csv	timer_trigger_708_descr	Attack incoming			місія «[4] Burning Bridges» (Metropolis_Bridges); TRIGGER TEXTS	-	urgent
Scenarios/Metropolis_Challenge_1/text_english.csv	scenario_name	Stand for the Fallen			місія «Stand for the Fallen» (Metropolis_Challenge_1); NAME	stand_for_the_fallen	solemn
Scenarios/Metropolis_Challenge_1/text_english.csv	scenario_descr	The Bug offensive against Mahanagar has encroached upon a treasured Federation war memorial, located in the center of the city.\n\nThis monument is a lasting testament to the valor of the Mobile Infantry and the sacrifices of its heroes. It cannot be allowed to fall to the Arachnid hordes.			місія «Stand for the Fallen» (Metropolis_Challenge_1); DESCRIPTION	federation|arachnid|mobile_infantry|infantry|bug|mobile_mode|mahanagar	briefing|propaganda|solemn
Scenarios/Metropolis_Challenge_1/text_english.csv	objective_2_0_title	Don't lose the Memorial Base			місія «Stand for the Fallen» (Metropolis_Challenge_1); OBJECTIVES	memorial_base	command|urgent
Scenarios/Metropolis_Challenge_1/text_english.csv	objective_2_1_title	Clear all Bug Hives			місія «Stand for the Fallen» (Metropolis_Challenge_1); OBJECTIVES	hive|bug|cleared	command
Scenarios/Metropolis_Challenge_1/text_english.csv	objective_2_3_title	Defeat the final attack			місія «Stand for the Fallen» (Metropolis_Challenge_1); OBJECTIVES	-	command
Scenarios/Metropolis_Challenge_1/text_english.csv	objective_2_2_title	Destroy Hornet & Brood Nests			місія «Stand for the Fallen» (Metropolis_Challenge_1); OBJECTIVES	brood_nest|hornet|nest	command
Scenarios/Metropolis_Challenge_1/text_english.csv	objective_2_6_title	SCORE			місія «Stand for the Fallen» (Metropolis_Challenge_1); OBJECTIVES	score	technical
Scenarios/Metropolis_Challenge_1/text_english.csv	objective_2_7_title	Time			місія «Stand for the Fallen» (Metropolis_Challenge_1); OBJECTIVES	-	technical
Scenarios/Metropolis_Challenge_1/text_english.csv	briefing_trigger_101_text	The Arachnids have been unable to dent our defenses. Their hordes are now approaching from the northwest – no doubt in a feeble attempt to outflank our troopers.			місія «Stand for the Fallen» (Metropolis_Challenge_1); 4.propagandist	arachnid	briefing|propaganda|sarcasm
Scenarios/Metropolis_Challenge_1/text_english.csv	briefing_trigger_234_text	The war memorial at the heart of Mahanagar - raised to honor those who gave their lives for the Federation - is now surrounded by Arachnids...			місія «Stand for the Fallen» (Metropolis_Challenge_1); 4.propagandist	federation|arachnid|mahanagar	briefing|solemn
Scenarios/Metropolis_Challenge_1/text_english.csv	briefing_trigger_107_text	Endless hordes keep pouring over the Honshu Bridge, headed toward the site. But reinforcements and heavy firepower are en route to strengthen its defenses.			місія «Stand for the Fallen» (Metropolis_Challenge_1); 4.propagandist	reinforcing|honshu_bridge	briefing|urgent
Scenarios/Metropolis_Challenge_1/text_english.csv	briefing_trigger_235_text	The war memorial must be preserved at all cost.			місія «Stand for the Fallen» (Metropolis_Challenge_1); 4.propagandist	-	command|solemn
Scenarios/Metropolis_Challenge_1/text_english.csv	briefing_trigger_308_text	It is our duty to honor humanity’s fallen heroes.			місія «Stand for the Fallen» (Metropolis_Challenge_1); 4.propagandist	-	solemn|propaganda
Scenarios/Metropolis_Challenge_1/text_english.csv	briefing_trigger_289_text	With the arrival of substantial reinforcements begins a new phase of the operation: the purge of the Arachnid infestation around the memorial site.			місія «Stand for the Fallen» (Metropolis_Challenge_1); 4.propagandist	arachnid|reinforcing|infestation	briefing|propaganda
Scenarios/Metropolis_Challenge_1/text_english.csv	briefing_trigger_252_text	The names of many more heroes will be inscribed upon Mahanagar's war memorial in recognition of its stalwart defense. Their sacrifice has affirmed the momument's value as a place of commemoration, now and always!			місія «Stand for the Fallen» (Metropolis_Challenge_1); 4.propagandist	mahanagar	propaganda|solemn|briefing
Scenarios/Metropolis_Challenge_1/text_english.csv	briefing_trigger_128_text	Our troopers have just finished clearing the last Bug nests in the district. But now a report comes in about one more Arachnid attack wave - bigger than anything encountered so far!			місія «Stand for the Fallen» (Metropolis_Challenge_1); 4.propagandist	arachnid|bug|nest|bug_nest|attack_wave	briefing|urgent
Scenarios/Metropolis_Challenge_1/text_english.csv	briefing_trigger_115_text	The Bugs have already built many nests across the district. Each nest destroyed represents another small step to the ultimate liberation of Mahanagar.			місія «Stand for the Fallen» (Metropolis_Challenge_1); 4.propagandist	bug|mahanagar|nest	briefing|propaganda
Scenarios/Metropolis_Challenge_1/text_english.csv	timer_trigger_67_descr	Attack incoming			місія «Stand for the Fallen» (Metropolis_Challenge_1); TRIGGER TEXTS	-	urgent
Scenarios/Metropolis_Challenge_1/text_english.csv	timer_trigger_72_descr	Attack incoming			місія «Stand for the Fallen» (Metropolis_Challenge_1); TRIGGER TEXTS	-	urgent
Scenarios/Metropolis_Challenge_1/text_english.csv	timer_trigger_129_descr	Large horde incoming			місія «Stand for the Fallen» (Metropolis_Challenge_1); TRIGGER TEXTS	horde	urgent
Scenarios/Metropolis_Challenge_1/text_english.csv	speech_trigger_173	Park Base			місія «Stand for the Fallen» (Metropolis_Challenge_1); TRIGGER TEXTS	park_base	-
Scenarios/Metropolis_Challenge_2/text_english.csv	scenario_name	Circuit Breaker			місія «Circuit Breaker» (Metropolis_Challenge_2); NAME	circuit_breaker	joke
Scenarios/Metropolis_Challenge_2/text_english.csv	scenario_descr	A power plant in the heart of Mahanagar has been infested by the Arachnids. It would take a lot of manpower and materiel to root them out.\n\nBy disabling the network of power transformers, however, the plant's core is expected to overheat and explode - thus breaking the Bugs' foothold in the district.			місія «Circuit Breaker» (Metropolis_Challenge_2); DESCRIPTION	arachnid|power_plant|infestation|bug|mahanagar|materiel|overheat|power_transformer	briefing
Scenarios/Metropolis_Challenge_2/text_english.csv	objective_2_0_title	Destroy the Power Transformers			місія «Circuit Breaker» (Metropolis_Challenge_2); OBJECTIVES	power_transformer	command
Scenarios/Metropolis_Challenge_2/text_english.csv	objective_2_5_title	Hold out until the Power Core explodes			місія «Circuit Breaker» (Metropolis_Challenge_2); OBJECTIVES	power_core	command|urgent
Scenarios/Metropolis_Challenge_2/text_english.csv	objective_2_1_title	SCORE			місія «Circuit Breaker» (Metropolis_Challenge_2); OBJECTIVES	score	-
Scenarios/Metropolis_Challenge_2/text_english.csv	objective_2_2_title	Time			місія «Circuit Breaker» (Metropolis_Challenge_2); OBJECTIVES	-	-
Scenarios/Metropolis_Challenge_2/text_english.csv	objective_2_3_title	Destroy Nests			місія «Circuit Breaker» (Metropolis_Challenge_2); OBJECTIVES	nest	command
Scenarios/Metropolis_Challenge_2/text_english.csv	objective_2_6_title	Clear the Bug Hive			місія «Circuit Breaker» (Metropolis_Challenge_2); OBJECTIVES	bug_hive|hive|bug|cleared	command
Scenarios/Metropolis_Challenge_2/text_english.csv	unit_69	Power Transformer			місія «Circuit Breaker» (Metropolis_Challenge_2); UNIT NAMES; Don't translate names starting with #	power_transformer	technical
Scenarios/Metropolis_Challenge_2/text_english.csv	unit_71	Power Transformer			місія «Circuit Breaker» (Metropolis_Challenge_2); UNIT NAMES; Don't translate names starting with #	power_transformer	technical
Scenarios/Metropolis_Challenge_2/text_english.csv	unit_72	Power Transformer			місія «Circuit Breaker» (Metropolis_Challenge_2); UNIT NAMES; Don't translate names starting with #	power_transformer	technical
Scenarios/Metropolis_Challenge_2/text_english.csv	unit_73	Power Transformer			місія «Circuit Breaker» (Metropolis_Challenge_2); UNIT NAMES; Don't translate names starting with #	power_transformer	technical
Scenarios/Metropolis_Challenge_2/text_english.csv	briefing_trigger_225_text	The Mobile Infantry has just disabled the first power transformer.			місія «Circuit Breaker» (Metropolis_Challenge_2); 4.propagandist	mobile_infantry|infantry|mobile_mode|disabled|power_transformer	briefing
Scenarios/Metropolis_Challenge_2/text_english.csv	briefing_trigger_226_text	Another power transformer has been shut down. We’re already halfway there!			місія «Circuit Breaker» (Metropolis_Challenge_2); 4.propagandist	power_transformer	briefing|excited
Scenarios/Metropolis_Challenge_2/text_english.csv	briefing_trigger_227_text	One more power transformer remains in the district. Keep it up, Troopers!			місія «Circuit Breaker» (Metropolis_Challenge_2); 4.propagandist	power_transformer	command|briefing|excited
Scenarios/Metropolis_Challenge_2/text_english.csv	briefing_trigger_63_text	The Arachnids have infested one of Mahanagar’s power stations, turning it into a formidable stronghold.			місія «Circuit Breaker» (Metropolis_Challenge_2); 4.propagandist	arachnid|infestation|mahanagar	briefing|threat
Scenarios/Metropolis_Challenge_2/text_english.csv	briefing_trigger_285_text	A direct assault on the facility would take considerable time, resources and the lives of many brave troopers.			місія «Circuit Breaker» (Metropolis_Challenge_2); 4.propagandist	resource	briefing|solemn
Scenarios/Metropolis_Challenge_2/text_english.csv	briefing_trigger_64_text	Instead, an ingenious plan has been concocted: By disabling the surrounding power transformers, the power core will overload. The resulting shockwave is expected to wipe out the entire Bug nest.			місія «Circuit Breaker» (Metropolis_Challenge_2); 4.propagandist	power_core|bug|nest|bug_nest|power_transformer	briefing|technical|propaganda
Scenarios/Metropolis_Challenge_2/text_english.csv	briefing_trigger_228_text	Some of the M.I.’s best and most advanced assets have been assigned to this operation. Success is guaranteed!			місія «Circuit Breaker» (Metropolis_Challenge_2); 4.propagandist	m_i	propaganda|briefing|excited
Scenarios/Metropolis_Challenge_2/text_english.csv	briefing_trigger_160_text	Human ingenuity prevails over Bug brutality once more. One power station is a cheap price to pay for the liberty and safety of our citizens!			місія «Circuit Breaker» (Metropolis_Challenge_2); 4.propagandist	bug	propaganda|solemn
Scenarios/Metropolis_Challenge_2/text_english.csv	briefing_trigger_107_text	All transformers have been deactivated. The power core is rapidly overheating and is expected to reach critical levels within a few minutes.			місія «Circuit Breaker» (Metropolis_Challenge_2); 4.propagandist	power_core	technical|urgent|briefing
Scenarios/Metropolis_Challenge_2/text_english.csv	timer_trigger_43_descr	Attack incoming			місія «Circuit Breaker» (Metropolis_Challenge_2); TRIGGER TEXTS	-	urgent
Scenarios/Metropolis_Challenge_2/text_english.csv	speech_trigger_215	Destroy			місія «Circuit Breaker» (Metropolis_Challenge_2); TRIGGER TEXTS	-	command
Scenarios/Metropolis_Challenge_2/text_english.csv	speech_trigger_216	Destroy			місія «Circuit Breaker» (Metropolis_Challenge_2); TRIGGER TEXTS	-	command
Scenarios/Metropolis_Challenge_2/text_english.csv	speech_trigger_217	Destroy			місія «Circuit Breaker» (Metropolis_Challenge_2); TRIGGER TEXTS	-	command
Scenarios/Metropolis_Challenge_2/text_english.csv	speech_trigger_218	Destroy			місія «Circuit Breaker» (Metropolis_Challenge_2); TRIGGER TEXTS	-	command
Scenarios/Metropolis_Challenge_2/text_english.csv	timer_trigger_155_descr	Core overload			місія «Circuit Breaker» (Metropolis_Challenge_2); TRIGGER TEXTS	-	technical|urgent
Scenarios/Metropolis_City/text_english.csv	scenario_name	[8] Tightening the Noose			місія «[8] Tightening the Noose» (Metropolis_City); NAME	tightening_the_noose	threat
Scenarios/Metropolis_City/text_english.csv	scenario_descr	Mobile Infantry forces are relentlessly closing the net around the Brain Bug’s last refuge.\n\nTotal victory is within reach, but a great struggle remains in the ruined center of Mahanagar. The first step is to establish a base on the fittingly named “Liberty Square”.			місія «[8] Tightening the Noose» (Metropolis_City); DESCRIPTION	mobile_infantry|infantry|brain_bug|bug|mobile_mode|mahanagar|liberty_square	briefing|solemn
Scenarios/Metropolis_City/text_english.csv	objective_2_1_title	Capture Liberty Square			місія «[8] Tightening the Noose» (Metropolis_City); OBJECTIVES	liberty_square	command
Scenarios/Metropolis_City/text_english.csv	objective_2_2_title	Do not lose Liberty Square			місія «[8] Tightening the Noose» (Metropolis_City); OBJECTIVES	liberty_square	command
Scenarios/Metropolis_City/text_english.csv	objective_2_0_title	Clear all marked Bug Hives			місія «[8] Tightening the Noose» (Metropolis_City); OBJECTIVES	hive|bug|cleared|bug_hive	command
Scenarios/Metropolis_City/text_english.csv	objective_2_3_title	Clear the final Bug Hive			місія «[8] Tightening the Noose» (Metropolis_City); OBJECTIVES	bug_hive|hive|bug|cleared	command
Scenarios/Metropolis_City/text_english.csv	objective_2_5_title	Construct 2 SAM Sites to unlock all Fleet Relay unit types			місія «[8] Tightening the Noose» (Metropolis_City); OBJECTIVES	fleet|fleet_relay|sam_site|sam_hawthorne	command|technical
Scenarios/Metropolis_City/text_english.csv	objective_2_4_title	Disband all turrets around Liberty Square			місія «[8] Tightening the Noose» (Metropolis_City); OBJECTIVES	turret|liberty_square	command
Scenarios/Metropolis_City/text_english.csv	unit_249	Collapsed Tunnel			місія «[8] Tightening the Noose» (Metropolis_City); UNIT NAMES; Don't translate names starting with #	collapsed_tunnel|collapsed|tunnel	-
Scenarios/Metropolis_City/text_english.csv	unit_291	Rooftop Site			місія «[8] Tightening the Noose» (Metropolis_City); UNIT NAMES; Don't translate names starting with #	rooftop_site	-
Scenarios/Metropolis_City/text_english.csv	briefing_trigger_345_text	You've worked hard to get us here, Keys. My troops are happy to take it from here if you feel you're better served elsewhere.			місія «[8] Tightening the Noose» (Metropolis_City); 12.senior	keys	briefing
Scenarios/Metropolis_City/text_english.csv	briefing_trigger_346_text	And keep me from all the fun? Come on now, Major. You know you're not keeping me back, at this point.			місія «[8] Tightening the Noose» (Metropolis_City); 11.cop	-	briefing|joke
Scenarios/Metropolis_City/text_english.csv	briefing_trigger_212_text	Ha. I'd expect no less, soldier. Gimme tabs on our slug friend, then. I wanna hear how he's screaming with every stinkin' Bug we crush!			місія «[8] Tightening the Noose» (Metropolis_City); 12.senior	bug	briefing|rude|threat|excited
Scenarios/Metropolis_City/text_english.csv	briefing_trigger_9_text	Here we go, Brain Bug. Last place left to run, and the mighty fist of the M.I. is knocking on your door!			місія «[8] Tightening the Noose» (Metropolis_City); 12.senior	brain_bug|bug|m_i	threat|propaganda|briefing
Scenarios/Metropolis_City/text_english.csv	briefing_trigger_211_text	We'll restore order in the city center by first retaking Liberty Square from the bastards. They'll be forced to slink back to their Bug hole after that.			місія «[8] Tightening the Noose» (Metropolis_City); 12.senior	bug|bug_hole|liberty_square	briefing|rude
Scenarios/Metropolis_City/text_english.csv	briefing_trigger_348_text	Liberty Square ain't going anywhere anytime soon now. Bring forward our firepower there for the final assault!			місія «[8] Tightening the Noose» (Metropolis_City); 12.senior	liberty_square	command|briefing
Scenarios/Metropolis_City/text_english.csv	briefing_trigger_285_text	Bug attack incoming! Keep 'em out of the square!			місія «[8] Tightening the Noose» (Metropolis_City); 12.senior	bug	urgent|command
Scenarios/Metropolis_City/text_english.csv	briefing_trigger_247_text	We've handed the Bugs victory at Liberty Square with ease! Shameful conduct!			місія «[8] Tightening the Noose» (Metropolis_City); 12.senior	bug|liberty_square	sarcasm|briefing
Scenarios/Metropolis_City/text_english.csv	briefing_trigger_318_text	Liberty Square is free of Bug scum!			місія «[8] Tightening the Noose» (Metropolis_City); 12.senior	bug|liberty_square	excited|rude
Scenarios/Metropolis_City/text_english.csv	briefing_trigger_8_text	They'll be back in force, Major. The Brain Bug is getting desperate.			місія «[8] Tightening the Noose» (Metropolis_City); 11.cop	brain_bug|bug	briefing|urgent
Scenarios/Metropolis_City/text_english.csv	briefing_trigger_317_text	Good, cos' I've got plenty turrets to tear up anything it sends this way!			місія «[8] Tightening the Noose» (Metropolis_City); 12.senior	turret	excited|rude
Scenarios/Metropolis_City/text_english.csv	briefing_trigger_46_text	We can't give the Bugs time to regroup. Let's hit 'em hard now and wipe each sector of hives!			місія «[8] Tightening the Noose» (Metropolis_City); 12.senior	hive|bug	command|urgent|rude
Scenarios/Metropolis_City/text_english.csv	briefing_trigger_290_text	SAM sites up and firing. Tell Fleet they're welcome to start helping out now!			місія «[8] Tightening the Noose» (Metropolis_City); 12.senior	fleet|sam_site|sam_hawthorne	briefing|sarcasm|command
Scenarios/Metropolis_City/text_english.csv	briefing_trigger_320_text	First SAM site is up!			місія «[8] Tightening the Noose» (Metropolis_City); 12.senior	sam_site|sam_hawthorne	excited|briefing
Scenarios/Metropolis_City/text_english.csv	briefing_trigger_270_text	Fleet wants to send aerial support our way, but they won't while there are Bugs in the sky.			місія «[8] Tightening the Noose» (Metropolis_City); 11.cop	fleet|bug	briefing
Scenarios/Metropolis_City/text_english.csv	briefing_trigger_282_text	Figures that those flyboys want a shot at glory once the ball's on the one yard line already.			місія «[8] Tightening the Noose» (Metropolis_City); 12.senior	-	sarcasm|joke
Scenarios/Metropolis_City/text_english.csv	briefing_trigger_283_text	Fine, let's put up SAM sites and clear the skies for 'em.			місія «[8] Tightening the Noose» (Metropolis_City); 12.senior	cleared|sam_site|sam_hawthorne	command|sarcasm
Scenarios/Metropolis_City/text_english.csv	briefing_trigger_321_text	All clear up here! Now just one last stinkin' Bug hole left to cleanse...			місія «[8] Tightening the Noose» (Metropolis_City); 12.senior	bug|cleared|bug_hole	excited|rude|threat
Scenarios/Metropolis_City/text_english.csv	briefing_trigger_349_text	It's time to end this thing. The Brain Bug's responsible for the blood of thousands of innocents, all my friends, and the decimation of my city; I need to see its face when it dies.			місія «[8] Tightening the Noose» (Metropolis_City); 11.cop	brain_bug|bug	solemn|threat
Scenarios/Metropolis_City/text_english.csv	briefing_trigger_351_text	You're almost sounding like a real soldier, Sergeant.			місія «[8] Tightening the Noose» (Metropolis_City); 12.senior	-	sarcasm
Scenarios/Metropolis_City/text_english.csv	briefing_trigger_147_text	That's most of the city center cleared. The Bugs are all turning tail!			місія «[8] Tightening the Noose» (Metropolis_City); 12.senior	bug|cleared	excited|briefing
Scenarios/Metropolis_City/text_english.csv	briefing_trigger_303_text	The Brain Bug is pulling everything to a final defense above its lair. I can feel him shaking; he's terrified of what's coming!			місія «[8] Tightening the Noose» (Metropolis_City); 13.cop_vision	brain_bug|bug	briefing|threat|excited
Scenarios/Metropolis_City/text_english.csv	briefing_trigger_347_text	That's the first damn thing he's got right yet! We're coming to squash every last one of his dirty Bugs left!			місія «[8] Tightening the Noose» (Metropolis_City); 12.senior	bug	rude|excited|threat
Scenarios/Metropolis_City/text_english.csv	briefing_trigger_264_text	Liberty Square ain't going anywhere anytime soon now. Bring forward our firepower there for the final assault!			місія «[8] Tightening the Noose» (Metropolis_City); 12.senior	liberty_square	command|briefing
Scenarios/Metropolis_City/text_english.csv	briefing_trigger_291_text	Ha! If our slug friend wasn't scared before, he will be now -- Marauders are ready to join the fight!			місія «[8] Tightening the Noose» (Metropolis_City); 12.senior	marauder	joke|excited|threat
Scenarios/Metropolis_City/text_english.csv	speech_trigger_221	Liberty Square			місія «[8] Tightening the Noose» (Metropolis_City); TRIGGER TEXTS	liberty_square	-
Scenarios/Metropolis_City/text_english.csv	timer_trigger_296_descr	Attack incoming			місія «[8] Tightening the Noose» (Metropolis_City); TRIGGER TEXTS	-	urgent|technical
Scenarios/Metropolis_Police_Station/text_english.csv	scenario_name	[6] Changing Tides			місія «[6] Changing Tides» (Metropolis_Police_Station); NAME	changing_tides	-
Scenarios/Metropolis_Police_Station/text_english.csv	scenario_descr	It has been confirmed: a Brain Bug is leading the Arachnids hordes in the city. Now that the enemy is known, the M.I. and MPD move swiftly to defeat it.\n\nThe second phase of Keys’ plan begins: By manipulating Mahanagar’s advanced water systems, a great flood will sweep through the outer districts. Tens of thousands of Bugs will drown, leaving the Brain Bug trapped and isolated.			місія «[6] Changing Tides» (Metropolis_Police_Station); DESCRIPTION	arachnid|brain_bug|bug|m_i|mahanagar|keys|mpd	briefing
Scenarios/Metropolis_Police_Station/text_english.csv	objective_2_6_title	Reach the elevator			місія «[6] Changing Tides» (Metropolis_Police_Station); OBJECTIVES	elevator	command
Scenarios/Metropolis_Police_Station/text_english.csv	objective_2_7_title	Find a way down into the next floor			місія «[6] Changing Tides» (Metropolis_Police_Station); OBJECTIVES	-	command
Scenarios/Metropolis_Police_Station/text_english.csv	objective_2_4_title	Get a squad to the stairs			місія «[6] Changing Tides» (Metropolis_Police_Station); OBJECTIVES	-	command
Scenarios/Metropolis_Police_Station/text_english.csv	objective_2_5_title	Construct 3 Autocannon Turrets in front of the entrance			місія «[6] Changing Tides» (Metropolis_Police_Station); OBJECTIVES	autocannon_turret|turret	command
